-10.978163 -3.930219 36.832875
-10.273368 -2.921229 36.282130
-9.538154 -2.041163 35.614716
-8.788455 -1.294448 34.859679
-8.039054 -0.678644 34.043850
-7.303013 -0.185989 33.190570
-6.591311 0.194939 32.319071
-5.912686 0.477673 31.444380
-5.273650 0.676552 30.577620
-4.678630 0.805721 29.726538
-4.130195 0.878442 28.896134
-3.629331 0.906669 28.089289
-3.175731 0.900843 27.307335
-2.768074 0.869838 26.550531
-2.404283 0.821017 25.818439
-2.081753 0.760356 25.110208
-1.797542 0.692594 24.424774
-1.548528 0.621402 23.760997
-1.331535 0.549546 23.117747
-1.143427 0.479041 22.493957
-0.981180 0.411293 21.888640
-0.841933 0.347217 21.300908
-0.723018 0.287343 20.729960
-0.621982 0.231906 20.175084
-0.536593 0.180917 19.635639
-0.464842 0.134226 19.111051
-0.404935 0.091564 18.600799
-0.355285 0.052587 18.104407
-0.314498 0.016904 17.621436
-0.281358 -0.015906 17.151478
-0.254813 -0.046270 16.694150
-0.233958 -0.074616 16.249091
-0.218024 -0.101362 15.815956
-0.206358 -0.126912 15.394418
-0.198413 -0.151656 14.984162
-0.193738 -0.175964 14.584886
-0.191960 -0.200195 14.196296
-0.192784 -0.224690 13.818113
-0.195974 -0.249784 13.450063
-0.201355 -0.275800 13.091884
-0.208800 -0.303061 12.743322
-0.218226 -0.331886 12.404133
-0.229592 -0.362601 12.074081
-0.242893 -0.395540 11.752938
-0.258158 -0.431047 11.440487
-0.275446 -0.469487 11.136520
-0.294851 -0.511242 10.840839
-0.316490 -0.556723 10.553258
-0.340513 -0.606373 10.273599
-0.367099 -0.660670 10.001701
-0.396456 -0.720135 9.737415
-0.428824 -0.785336 9.480605
-0.464475 -0.856899 9.231157
-0.503718 -0.935506 8.988973
-0.546896 -1.021913 8.753979
-0.594398 -1.116950 8.526129
-0.646653 -1.221533 8.305404
-0.704141 -1.336673 8.091826
-0.767394 -1.463488 7.885456
-0.837004 -1.603211 7.686408
-0.913624 -1.757204 7.494856
-0.997982 -1.926972 7.311047
-1.090881 -2.114175 7.135317
-1.193211 -2.320642 6.968105
-1.305954 -2.548390 6.809979
-1.430197 -2.799638 6.661660
-1.567142 -3.076822 6.524056
-1.718110 -3.382613 6.398300
-1.884560 -3.719927 6.285795
-2.068097 -4.091945 6.188278
-2.270482 -4.502113 6.107883
-2.493645 -4.954149 6.047226
-2.739695 -5.452031 6.009505
-3.010929 -5.999984 5.998621
-3.309834 -6.602430 6.019313
-3.639094 -7.263930 6.077327
-4.001577 -7.989077 6.179606
-4.400327 -8.782346 6.334506
-4.838529 -9.647875 6.552038
-5.319464 -10.589162 6.844132
-5.846434 -11.608649 7.224909
-6.422655 -12.707165 7.710936
-7.051106 -13.883190 8.321449
-7.734315 -15.131913 9.078462
-8.474074 -16.444046 10.006719
-9.271072 -17.804369 11.133354
-10.124401 -19.190044 12.487120
-11.030966 -20.568730 14.097008
-11.984742 -21.896677 15.990017
-12.975936 -23.117076 18.187877
-13.990050 -24.159120 20.702524
-15.006957 -24.938449 23.530329
-16.000106 -25.359826 26.645356
-16.936078 -25.322972 29.992412
-17.774767 -24.732306 33.481333
-18.470521 -23.510689 36.984607
-18.974538 -21.616078 40.340898
-19.238692 -19.058289 43.366691
-19.220652 -15.911356 45.876812
-18.889722 -12.316203 47.711696
-18.232370 -8.469556 48.765881
-17.256089 -4.598748 49.009658
-15.990355 -0.927315 48.496298
-14.484051 2.359389 47.351345
-12.799707 5.138653 45.746907
-11.005871 7.358819 43.869257
-9.169402 9.031781 41.889508
-7.349284 10.215048 39.944294
-5.592851 10.990717 38.128380
-3.934494 11.447275 36.496929
-2.396317 11.667114 35.073285
-0.989974 11.719941 33.858417
0.281018 11.660738 32.839501
1.418990 11.530531 31.996550
2.430144 11.358515 31.306926
3.322981 11.164567 30.748102
4.107139 10.961602 30.299149
4.792586 10.757557 29.941380
5.389083 10.556939 29.658509
5.905868 10.361991 29.436537
6.351481 10.173531 29.263529
6.733686 9.991543 29.129338
7.059472 9.815582 29.025355
7.335083 9.645041 28.944273
7.566078 9.479328 28.879898
7.757403 9.317961 28.826980
7.913459 9.160629 28.781093
8.038176 9.007211 28.738520
8.135080 8.857775 28.696175
8.207349 8.712563 28.651530
8.257871 8.571964 28.602560
8.289280 8.436486 28.547687
8.304000 8.306722 28.485739
8.304273 8.183319 28.415910
8.292177 8.066947 28.337717
8.269654 7.958274 28.250970
8.238516 7.857937 28.155733
8.200458 7.766527 28.052291
8.157065 7.684574 27.941120
8.109816 7.612531 27.822859
8.060088 7.550772 27.698279
8.009156 7.499583 27.568257
7.958199 7.459166 27.433757
7.908295 7.429637 27.295805
7.860430 7.411031 27.155475
7.815490 7.403304 27.013867
7.774271 7.406342 26.872102
7.737478 7.419964 26.731302
7.705727 7.443930 26.592585
7.679547 7.477942 26.457058
7.659386 7.521653 26.325809
7.645613 7.574670 26.199900
7.638519 7.636552 26.080366
7.638322 7.706818 25.968209
7.645172 7.784944 25.864395
7.659149 7.870366 25.769850
7.680271 7.962472 25.685457
7.708491 8.060611 25.612051
7.743703 8.164080 25.550414
7.785740 8.272127 25.501272
7.834379 8.383951 25.465284
7.889336 8.498690 25.443041
7.950272 8.615431 25.435050
8.016788 8.733197 25.441732
8.088429 8.850956 25.463408
8.164681 8.967617 25.500287
8.244975 9.082034 25.552456
8.328681 9.193013 25.619869
8.415114 9.299317 25.702329
8.503534 9.399675 25.799482
8.593148 9.492800 25.910800
8.683113 9.577400 26.035576
8.772542 9.652199 26.172910
8.860508 9.715959 26.321709
8.946053 9.767505 26.480680
9.028198 9.805749 26.648335
9.105953 9.829723 26.822995
9.178330 9.838603 27.002805
9.244357 9.831743 27.185750
9.303096 9.808697 27.369678
9.353656 9.769250 27.552333
9.395215 9.713431 27.731386
9.427037 9.641533 27.904480
9.448487 9.554123 28.069271
9.459050 9.452036 28.223477
9.458349 9.336377 28.364924
9.446152 9.208497 28.491593
9.422386 9.069976 28.601666
9.387145 8.922585 28.693563
9.340689 8.768253 28.765977
9.283446 8.609023 28.817900
9.216003 8.447004 28.848637
9.139103 8.284323 28.857816
9.053625 8.123083 28.845387
8.960571 7.965314 28.811610
8.861045 7.812936 28.757038
8.756234 7.667725 28.682492
8.647384 7.531288 28.589029
8.535774 7.405039 28.477914
8.422700 7.290195 28.350581
8.309450 7.187765 28.208596
8.197281 7.098554 28.053631
8.087409 7.023172 27.887423
7.980985 6.962045 27.711751
7.879091 6.915430 27.528410
7.782725 6.883432 27.339192
7.692796 6.866027 27.145866
7.610119 6.863073 26.950165
7.535414 6.874336 26.753782
7.469306 6.899500 26.558358
7.412326 6.938186 26.365480
7.364912 6.989960 26.176681
7.327417 7.054346 25.993441
7.300110 7.130832 25.817184
7.283182 7.218872 25.649284
7.276751 7.317890 25.491067
7.280865 7.427280 25.343810
7.295506 7.546401 25.208745
7.320596 7.674573 25.087060
7.355993 7.811072 24.979896
7.401501 7.955120 24.888347
7.456863 8.105877 24.813456
7.521764 8.262435 24.756208
7.595831 8.423801 24.717524
7.678628 8.588894 24.698247
7.769655 8.756535 24.699137
7.868343 8.925435 24.720846
7.974052 9.094196 24.763907
8.086066 9.261301 24.828712
8.203590 9.425121 24.915488
8.325743 9.583910 25.024273
8.451560 9.735823 25.154891
8.579986 9.878921 25.306923
8.709880 10.011197 25.479682
8.840011 10.130602 25.672187
8.969070 10.235075 25.883141
9.095671 10.322586 26.110915
9.218362 10.391186 26.353533
9.335645 10.439051 26.608669
9.445985 10.464550 26.873657
9.547842 10.466299 27.145506
9.639687 10.443222 27.420932
9.720041 10.394610 27.696401
9.787498 10.320174 27.968190
9.840765 10.220085 28.232459
9.878697 10.095009 28.485328
9.900329 9.946115 28.722974
9.904907 9.775077 28.941726
9.891924 9.584049 29.138159
9.861137 9.375622 29.309189
9.812585 9.152765 29.452153
9.746603 8.918744 29.564885
9.663817 8.677033 29.645763
9.565139 8.431219 29.693742
9.451747 8.184899 29.708367
9.325062 7.941579 29.689759
9.186714 7.704592 29.638590
9.038502 7.477014 29.556026
8.882353 7.261602 29.443675
8.720278 7.060754 29.303512
8.554325 6.876476 29.137802
8.386540 6.710380 28.949030
8.218924 6.563686 28.739825
8.053401 6.437243 28.512894
7.891785 6.331565 28.270967
7.735763 6.246866 28.016748
7.586873 6.183101 27.752878
7.446496 6.140019 27.481905
7.315848 6.117199 27.206270
7.195983 6.114095 26.928295
7.087795 6.130074 26.650176
6.992022 6.164446 26.373992
6.909265 6.216492 26.101705
6.839988 6.285485 25.835173
6.784537 6.370704 25.576162
6.743154 6.471444 25.326354
6.715983 6.587017 25.087364
6.703086 6.716759 24.860750
6.704454 6.860018 24.648027
6.720010 7.016150 24.450673
6.749624 7.184503 24.270141
6.793112 7.364410 24.107864
6.850242 7.555163 23.965261
6.920734 7.756001 23.843734
7.004261 7.966085 23.744673
7.100443 8.184478 23.669447
7.208846 8.410122 23.619396
7.328974 8.641811 23.595818
7.460258 8.878175 23.599953
7.602049 9.117648 23.632955
7.753609 9.358456 23.695871
7.914094 9.598597 23.789599
8.082544 9.835826 23.914852
8.257872 10.067652 24.072108
8.438850 10.291336 24.261559
8.624099 10.503904 24.483054
8.812079 10.702170 24.736040
9.001088 10.882771 25.019496
9.189257 11.042221 25.331877
9.374553 11.176979 25.671058
9.554796 11.283537 26.034288
9.727670 11.358522 26.418160
9.890755 11.398813 26.818595
10.041561 11.401674 27.230861
10.177572 11.364891 27.649611
10.296304 11.286903 28.068958
10.395364 11.166934 28.482586
10.472521 11.005098 28.883894
10.525779 10.802481 29.266168
10.553449 10.561183 29.622782
10.554222 10.284311 29.947410
10.527231 9.975934 30.234242
10.472102 9.640971 30.478185
10.388988 9.285043 30.675046
10.278594 8.914283 30.821666
10.142163 8.535112 30.916018
9.981458 8.154014 30.957236
9.798713 7.777298 30.945599
9.596572 7.410894 30.882458
9.378004 7.060168 30.770118
9.146220 6.729785 30.611684
8.904577 6.423617 30.410894
8.656481 6.144701 30.171932
8.405303 5.895241 29.899262
8.154297 5.676649 29.597462
7.906532 5.489621 29.271087
7.664841 5.334226 28.924563
7.431779 5.210018 28.562101
7.209603 5.116143 28.187642
7.000257 5.051454 27.804826
6.805377 5.014602 27.416978
6.626299 5.004133 27.027121
6.464083 5.018557 26.637987
6.319530 5.056413 26.252044
6.193218 5.116312 25.871531
6.085528 5.196969 25.498488
5.996672 5.297230 25.134791
5.926728 5.416075 24.782188
5.875662 5.552625 24.442325
5.843359 5.706135 24.116784
5.829636 5.875984 23.807099
5.834271 6.061655 23.514792
5.857010 6.262718 23.241384
5.897580 6.478803 22.988422
5.955703 6.709577 22.757490
6.031090 6.954710 22.550226
6.123452 7.213843 22.368331
6.232491 7.486558 22.213579
6.357898 7.772330 22.087816
6.499341 8.070497 21.992964
6.656457 8.380210 21.931014
6.828832 8.700388 21.904012
7.015988 9.029668 21.914040
7.217356 9.366362 21.963186
7.432256 9.708397 22.053505
7.659870 10.053271 22.186964
7.899210 10.398010 22.365380
8.149090 10.739120 22.590330
8.408093 11.072568 22.863062
8.674541 11.393761 23.184372
8.946463 11.697557 23.554479
9.221572 11.978298 23.972877
9.497245 12.229879 24.438187
9.770508 12.445854 24.948004
10.038043 12.619591 25.498747
10.296198 12.744472 26.085540
10.541025 12.814144 26.702122
10.768337 12.822812 27.340808
10.973785 12.765568 27.992523
11.152963 12.638733 28.646922
11.301540 12.440195 29.292597
11.415405 12.169709 29.917395
11.490836 11.829134 30.508819
11.524666 11.422558 31.054517
11.514455 10.956310 31.542808
11.458640 10.438812 31.963226
11.356658 9.880292 32.307019
11.209021 9.292355 32.567570
11.017354 8.687452 32.740683
10.784364 8.078280 32.824726
10.513756 7.477181 32.820591
10.210098 6.895584 32.731508
9.878647 6.343536 32.562713
9.525136 5.829367 32.321030
9.155559 5.359489 32.014391
8.775952 4.938354 31.651365
8.392192 4.568529 31.240716
8.009826 4.250876 30.791030
7.633931 3.984811 30.310424
7.269019 3.768587 29.806343
6.918976 3.599597 29.285447
6.587038 3.474662 28.753557
6.275800 3.390278 28.215673
5.987248 3.342840 27.676022
5.722807 3.328809 27.138139
5.483407 3.344844 26.604956
5.269551 3.387891 26.078902
5.081385 3.455245 25.561991
4.918771 3.544578 25.055913
4.781352 3.653945 24.562105
4.668611 3.781783 24.081823
4.579928 3.926890 23.616198
4.514624 4.088396 23.166281
4.472001 4.265736 22.733090
4.451375 4.458615 22.317638
4.452099 4.666972 21.920970
4.473586 4.890947 21.544189
4.515322 5.130844 21.188478
4.576874 5.387097 20.855126
4.657897 5.660238 20.545550
4.758131 5.950856 20.261317
4.877403 6.259565 20.004165
5.015620 6.586958 19.776025
5.172753 6.933572 19.579041
5.348835 7.299832 19.415590
5.543935 7.685999 19.288296
5.758141 8.092110 19.200049
5.991538 8.517903 19.154003
6.244175 8.962735 19.153583
6.516031 9.425494 19.202469
6.806977 9.904488 19.304571
7.116728 10.397339 19.463979
7.444789 10.900851 19.684890
7.790395 11.410885 19.971505
8.152444 11.922228 20.327885
8.529423 12.428471 20.757761
8.919328 12.921907 21.264297
9.319586 13.393467 21.849797
9.726974 13.832706 22.515351
10.137547 14.227870 23.260445
10.546579 14.566065 24.082524
10.948528 14.833565 24.976545
11.337032 15.016253 25.934561
11.704954 15.100250 26.945370
12.044483 15.072691 27.994304
12.347304 14.922650 29.063217
12.604839 14.642145 30.130743
12.808569 14.227147 31.172875
12.950427 13.678476 32.163892
13.023232 13.002449 33.077609
13.021154 12.211156 33.888879
12.940154 11.322244 34.575209
12.778363 10.358180 35.118319
12.536345 9.344993 35.505437
12.217210 8.310636 35.730146
11.826552 7.283122 35.792669
11.372209 6.288686 35.699540
10.863857 5.350191 35.462715
10.312490 4.485951 35.098280
9.729836 3.709082 34.624939
9.127761 3.027395 34.062495
8.517724 2.443751 33.430495
7.910327 1.956759 32.747167
7.314970 1.561675 32.028696
6.739641 1.251361 31.288833
6.190813 1.017191 30.538801
5.673451 0.849847 29.787406
5.191090 0.739941 29.041291
4.745975 0.678487 28.305267
4.339227 0.657214 27.582661
3.971025 0.668752 26.875641
3.640798 0.706713 26.185514
3.347389 0.765707 25.512963
3.089221 0.841301 24.858249
2.864429 0.929944 24.221352
2.670981 1.028881 23.602087
2.506771 1.136060 23.000179
2.369700 1.250033 22.415319
2.257733 1.369873 21.847200
2.168947 1.495088 21.295536
2.101561 1.625553 20.760082
2.053960 1.761449 20.240642
2.024709 1.903209 19.737071
2.012559 2.051477 19.249284
2.016451 2.207075 18.777257
2.035513 2.370977 18.321034
2.069060 2.544284 17.880735
2.116582 2.728214 17.456558
2.177745 2.924093 17.048795
2.252380 3.133341 16.657840
2.340476 3.357476 16.284205
2.442176 3.598107 15.928541
2.557769 3.856932 15.591652
2.687686 4.135740 15.274526
2.832491 4.436403 14.978361
2.992882 4.760876 14.704599
3.169682 5.111183 14.454963
3.363832 5.489406 14.231506
3.576389 5.897660 14.036653
3.808516 6.338067 13.873266
4.061471 6.812706 13.744699
4.336595 7.323554 13.654869
4.635291 7.872408 13.608332
4.959002 8.460780 13.610353
5.309180 9.089755 13.666980
5.687238 9.759823 13.785119
6.094496 10.470659 13.972580
6.532113 11.220853 14.238112
7.000987 12.007587 14.591388
7.501647 12.826246 15.042933
8.034107 13.669977 15.603968
8.597694 14.529188 16.286123
9.190843 15.391019 17.101001
9.810861 16.238819 18.059539
10.453656 17.051675 19.171119
11.113458 17.804099 20.442413
11.782522 18.465968 21.875933
12.450867 19.002878 23.468332
13.106068 19.377081 25.208532
13.733169 19.549162 27.075878
14.314769 19.480581 29.038574
14.831350 19.137106 31.052812
15.261925 18.492962 33.063028
15.585029 17.535316 35.003730
15.780058 16.268430 36.803181
15.828895 14.716598 38.388931
15.717665 12.924980 39.694701
15.438397 10.957596 40.667680
14.990317 8.892333 41.274886
14.380518 6.813462 41.507211
13.623813 4.802921 41.380163
12.741724 2.932003 40.931033
11.760751 1.255047 40.213127
10.710181 -0.193859 39.288380
9.619777 -1.400927 38.219927
8.517707 -2.370052 37.065963
7.428931 -3.118563 35.875663
6.374181 -3.672455 34.687303
5.369518 -4.061991 33.528219
4.426367 -4.318210 32.416024
3.551909 -4.470497 31.360457
2.749668 -4.545153 30.365390
2.020186 -4.564742 29.430670
1.361694 -4.547997 28.553636
0.770725 -4.510055 27.730275
0.242647 -4.462876 26.956041
-0.227906 -4.415714 26.226385
-0.646687 -4.375599 25.537078
-1.019578 -4.347771 24.884386
-1.352397 -4.336059 24.265131
-1.650763 -4.343209 23.676702
-1.920008 -4.371144 23.117019
-2.165121 -4.421186 22.584491
-2.390728 -4.494227 22.077962
-2.601078 -4.590864 21.596661
-2.800056 -4.711511 21.140162
-2.991202 -4.856476 20.708350
-3.177729 -5.026019 20.301394
-3.362558 -5.220399 19.919737
-3.548342 -5.439899 19.564083
-3.737498 -5.684835 19.235400
-3.932232 -5.955564 18.934927
-4.134565 -6.252468 18.664182
-4.346355 -6.575938 18.424983
-4.569313 -6.926343 18.219463
-4.805016 -7.303983 18.050097
-5.054913 -7.709038 17.919719
-5.320326 -8.141497 17.831545
-5.602443 -8.601077 17.789191
-5.902306 -9.087121 17.796683
-6.220788 -9.598481 17.858455
-6.558557 -10.133380 17.979330
-6.916039 -10.689257 18.164485
-7.293361 -11.262593 18.419372
-7.690284 -11.848717 18.749610
-8.106127 -12.441611 19.160821
-8.539676 -13.033710 19.658398
-8.989079 -13.615718 20.247211
-9.451743 -14.176466 20.931213
-9.924215 -14.702824 21.712970
-10.402076 -15.179735 22.593098
-10.879842 -15.590367 23.569623
-11.350895 -15.916482 24.637307
-11.807453 -16.139013 25.786975
-12.240609 -16.238924 27.004929
-12.640441 -16.198338 28.272541
-12.996230 -16.001904 29.566148
-13.296798 -15.638345 30.857361
-13.530953 -15.102024 32.113897
-13.688060 -14.394354 33.300975
-13.758689 -13.524810 34.383256
-13.735301 -12.511310 35.327206
-13.612902 -11.379783 36.103613
-13.389590 -10.162848 36.689969
-13.066916 -8.897668 37.072334
-12.649991 -7.623217 37.246389
-12.147314 -6.377318 37.217488
-11.570314 -5.193867 36.999695
-10.932669 -4.100636 36.613983
-10.249466 -3.117891 36.085919
-9.536309 -2.257949 35.443195
-8.808473 -1.525563 34.713368
-8.080182 -0.918962 33.922057
-7.364060 -0.431260 33.091723
-6.670780 -0.051990 32.241035
-6.008901 0.231440 31.384742
-5.384867 0.432512 30.533909
-4.803129 0.564634 29.696381
-4.266353 0.640467 28.877357
-3.775671 0.671494 28.079970
-3.330954 0.667798 27.305817
-2.931079 0.637997 26.555418
-2.574171 0.589275 25.828573
-2.257827 0.527486 25.124643
-1.979295 0.457291 24.442742
-1.735637 0.382309 23.781885
-1.523842 0.305275 23.141066
-1.340930 0.228180 22.519319
-1.184019 0.152406 21.915744
-1.050377 0.078843 21.329519
-0.937455 0.007990 20.759904
-0.842910 -0.059963 20.206232
-0.764616 -0.125058 19.667904
-0.700660 -0.187516 19.144383
-0.649345 -0.247688 18.635180
-0.609180 -0.306021 18.139850
-0.578864 -0.363027 17.657985
-0.557280 -0.419263 17.189207
-0.543479 -0.475317 16.733165
-0.536662 -0.531797 16.289530
-0.536176 -0.589324 15.857997
-0.541491 -0.648534 15.438276
-0.552195 -0.710069 15.030101
-0.567982 -0.774587 14.633219
-0.588643 -0.842762 14.247399
-0.614055 -0.915288 13.872430
-0.644178 -0.992887 13.508119
-0.679049 -1.076311 13.154298
-0.718775 -1.166358 12.810825
-0.763533 -1.263870 12.477587
-0.813567 -1.369750 12.154501
-0.869185 -1.484967 11.841525
-0.930764 -1.610564 11.538658
-0.998744 -1.747675 11.245951
-1.073637 -1.897528 10.963514
-1.156026 -2.061462 10.691526
-1.246569 -2.240938 10.430250
-1.346006 -2.437548 10.180045
-1.455160 -2.653030 9.941386
-1.574947 -2.889282 9.714889
-1.706381 -3.148370 9.501330
-1.850580 -3.432544 9.301684
-2.008776 -3.744246 9.117161
-2.182323 -4.086117 8.949250
-2.372703 -4.461005 8.799776
-2.581533 -4.871959 8.670962
-2.810575 -5.322225 8.565507
-3.061740 -5.815224 8.486679
-3.337089 -6.354519 8.438414
-3.638832 -6.943761 8.425446
-3.969325 -7.586609 8.453439
-4.331053 -8.286609 8.529151
-4.726609 -9.047036 8.660605
-5.158651 -9.870663 8.857273
-5.629853 -10.759463 9.130272
-6.142814 -11.714206 9.492540
-6.699953 -12.733943 9.958988
-7.303352 -13.815343 10.546583
-7.954551 -14.951874 11.274324
-8.654283 -16.132807 12.163029
-9.402136 -17.342056 13.234861
-10.196128 -18.556873 14.512455
-11.032202 -19.746512 16.017538
-11.903633 -20.870976 17.768879
-12.800367 -21.880142 19.779447
-13.708345 -22.713601 22.052733
-14.608870 -23.301737 24.578319
-15.478157 -23.568588 27.327018
-16.287200 -23.437068 30.246281
-17.002187 -22.836841 33.256955
-17.585652 -21.714675 36.252866
-17.998555 -20.046208 39.104790
-18.203320 -17.847044 41.670023
-18.167692 -15.180176 43.807577
-17.868941 -12.156502 45.397263
-17.297697 -8.926230 46.358907
-16.460550 -5.661300 46.666702
-15.380625 -2.532045 46.354138
-14.095767 0.316256 45.507472
-12.654565 2.780906 44.249360
-11.111018 4.809383 42.717466
-9.518978 6.396549 41.043962
-7.927425 7.574236 39.340570
-6.377259 8.397509 37.691047
-4.899782 8.931557 36.150421
-3.516648 9.241594 34.748783
-2.240824 9.386509 33.497154
-1.078091 9.415825 32.393562
-0.028699 9.369034 31.428222
0.911074 9.276327 30.587448
1.747599 9.159990 29.856297
2.488839 9.035950 29.220209
3.143550 8.915221 28.665893
3.720717 8.805137 28.181724
4.229159 8.710324 27.757825
4.677275 8.633462 27.385990
5.072894 8.575847 27.059508
5.423189 8.537798 26.772965
5.734650 8.518965 26.522040
6.013082 8.518531 26.303318
6.263627 8.535369 26.114123
6.490801 8.568139 25.952370
6.698535 8.615365 25.816447
6.890218 8.675478 25.705112
7.068744 8.746846 25.617402
7.236554 8.827797 25.552563
7.395678 8.916629 25.509990
7.547773 9.011616 25.489169
7.694158 9.111012 25.489634
7.835843 9.213053 25.510926
7.973564 9.315963 25.552555
8.107804 9.417952 25.613968
8.238819 9.517227 25.694518
8.366660 9.611999 25.793438
8.491193 9.700495 25.909816
8.612124 9.780971 26.042575
8.729008 9.851738 26.190456
8.841281 9.911175 26.352003
8.948271 9.957768 26.525557
9.049220 9.990127 26.709257
9.143311 10.007028 26.901039
9.229683 10.007439 27.098652
9.307458 9.990556 27.299676
9.375768 9.955833 27.501551
9.433775 9.903008 27.701613
9.480698 9.832127 27.897130
9.515841 9.743559 28.085361
9.538613 9.638000 28.263600
9.548552 9.516477 28.429235
9.545344 9.380326 28.579808
9.528842 9.231178 28.713064
9.499076 9.070920 28.827007
9.456260 8.901652 28.919940
9.400799 8.725644 28.990505
9.333284 8.545272 29.037705
9.254483 8.362967 29.060921
9.165331 8.181155 29.059913
9.066914 8.002199 29.034812
8.960442 7.828351 28.986102
8.847233 7.661709 28.914595
8.728681 7.504175 28.821388
8.606230 7.357437 28.707833
8.481351 7.222945 28.575489
8.355510 7.101906 28.426079
8.230150 6.995286 28.261451
8.106663 6.903816 28.083535
7.986379 6.828006 27.894310
7.870541 6.768166 27.695772
7.760304 6.724429 27.489909
7.656716 6.696769 27.278681
7.560722 6.685031 27.064002
7.473153 6.688949 26.847732
7.394732 6.708170 26.631668
7.326076 6.742273 26.417541
7.267696 6.790782 26.207018
